boroct2020,geoid,borough,nta,tract,risk_score,priority_score,archetype,units_res,at_risk_units,estimated_protected_units_per_1m,evictions,displacement_pressure_raw,market_heat_raw,stock_vuln_raw,early_risk_score
3023800,36047023800,Brooklyn,Borough Park,238,22.0,18.5,Produce,1544,208.0,2.0,8.0,5.181347150259067,66074.83419689118,67.17613636363649,25.2
1010900,36061010900,Manhattan,Midtown-Times Square,109,38.0,18.4,Monitor,782,120.0,1.0,8.0,10.230179028132993,105077.30179028133,69.79999999999995,40.9
4046600,36081046600,Queens,Jamaica Estates-Holliswood,466,33.1,18.4,Produce,1563,137.0,2.0,36.0,23.032629558541267,44490.27895073577,59.983333333333576,33.7
5014100,36085014100,Staten Island,Port Richmond,141,26.3,18.3,Monitor,974,171.0,2.0,32.0,32.85420944558522,32126.22997946612,71.95081967213127,20.7
2005200,36005005200,Bronx,Soundview-Bruckner-Bronx River,52,10.7,18.3,Monitor,974,417.0,5.0,74.0,75.97535934291581,23896.74024640657,86.61249999999995,10.8
2035600,36005035600,Bronx,Eastchester-Edenwald-Baychester,356,26.7,18.3,Monitor,668,168.0,2.0,26.0,38.92215568862276,29936.721556886227,77.51662404092076,25.5
3070000,36047070000,Brooklyn,Marine Park-Mill Basin-Bergen Beach,700,29.7,18.2,Monitor,720,149.0,2.0,8.0,11.11111111111111,40391.76666666667,74.45297029702965,41.8
3016800,36047016800,Brooklyn,Bath Beach,168,26.8,18.2,Monitor,750,166.0,2.0,6.0,8.0,41755.296,75.39024390243912,21.8
4145101,36081145101,Queens,Auburndale,1451.01,40.7,18.1,Monitor,503,108.0,1.0,6.0,11.928429423459244,54058.74751491054,74.9254143646408,25.6
4113300,36081113300,Queens,Auburndale,1133,21.4,18.1,Monitor,659,207.0,2.0,1.0,1.5174506828528074,51435.88770864947,80.5769230769231,11.2
3009002,36047009002,Brooklyn,Sunset Park (East)-Borough Park (West),90.02,18.0,18.0,Monitor,418,242.0,3.0,0.0,0.0,80809.73923444976,93.04950495049525,19.3
3102400,36047102400,Brooklyn,Canarsie,1024,23.0,18.0,Monitor,623,191.0,2.0,11.0,17.656500802568218,31478.191011235955,80.15850144092246,24.7
4114700,36081114700,Queens,Murray Hill-Broadway Flushing,1147,14.7,17.9,Monitor,626,296.0,3.0,0.0,0.0,65774.76038338659,88.66347992351848,16.0
3067000,36047067000,Brooklyn,Marine Park-Mill Basin-Bergen Beach,670,19.1,17.9,Monitor,1003,228.0,2.0,29.0,28.913260219341975,29297.199401794616,75.7791666666667,19.0
3111600,36047111600,Brooklyn,East New York-New Lots,1116,30.9,17.9,Monitor,1004,139.0,1.0,81.0,80.67729083665338,32215.3984063745,67.58415841584156,32.4
4086500,36081086500,Queens,Flushing-Willets Point,865,28.7,17.8,Produce,2694,148.0,2.0,43.0,15.961395694135113,60923.4573125464,52.511904761904816,31.2
4152902,36081152902,Queens,Douglaston-Little Neck,1529.02,15.5,17.8,Produce,2302,275.0,3.0,10.0,4.344048653344918,50089.36576889661,65.38654353561992,17.4
3100800,36047100800,Brooklyn,Canarsie,1008,17.4,17.7,Monitor,678,243.0,3.0,17.0,25.073746312684367,28089.557522123894,83.31165311653126,15.6
5031902,36085031902,Staten Island,Mariner's Harbor-Arlington-Graniteville,319.02,22.6,17.7,Produce,1730,187.0,2.0,193.0,111.5606936416185,30171.554913294796,63.92478421701594,21.8
4043701,36081043701,Queens,Corona,437.01,40.6,17.6,Monitor,926,104.0,1.0,17.0,18.358531317494602,58971.19222462203,64.16170212765951,43.8
1013501,36061013501,Manhattan,Hell's Kitchen,135.01,9.7,17.6,Produce,2727,433.0,5.0,0.0,0.0,164824.9266593326,70.40000000000009,10.7
3023400,36047023400,Brooklyn,Borough Park,234,26.3,17.5,Produce,1637,160.0,2.0,13.0,7.94135613927917,71901.83811850946,62.1910447761195,35.0
3068600,36047068600,Brooklyn,Marine Park-Mill Basin-Bergen Beach,686,33.6,17.5,Monitor,672,125.0,1.0,17.0,25.297619047619047,36199.50892857143,72.90836653386486,30.2
4025402,36081025402,Queens,South Jamaica,254.02,8.7,17.4,Produce,1774,475.0,5.0,0.0,0.0,47182.97350620067,78.33269230769247,9.3
2006100,36005006100,Bronx,Concourse-Concourse Village,61,11.3,17.4,Monitor,940,366.0,4.0,74.0,78.72340425531915,24333.989361702126,84.66666666666674,11.6
2013200,36005013200,Bronx,Throgs Neck-Schuylerville,132,12.9,17.4,Produce,2209,325.0,3.0,30.0,13.580805794477138,31969.90357627886,68.96290322580649,13.5
5025100,36085025100,Staten Island,Westerleigh-Castleton Corners,251,16.5,17.3,Produce,2141,246.0,3.0,18.0,8.407286314806166,39623.6809901915,64.78085808580886,19.2
4069000,36081069000,Queens,Springfield Gardens (South)-Brookville,690,27.5,17.3,Monitor,1005,149.0,2.0,37.0,36.81592039800995,32664.68656716418,69.11437908496714,27.3
3105801,36047105801,Brooklyn,Spring Creek-Starrett City,1058.01,10.3,17.2,Produce,6247,392.0,4.0,148.0,23.691371858492076,30852.985433007845,54.0,12.0
3092000,36047092000,Brooklyn,Brownsville,920,41.9,17.2,Produce,2029,96.0,1.0,187.0,92.16362740266142,49171.8334154756,50.156097560975695,39.0
3036501,36047036501,Brooklyn,Ocean Hill,365.01,7.6,17.1,Produce,1679,527.0,5.0,72.0,42.88266825491364,23389.225729600952,80.6272189349113,7.6
3053101,36047053101,Brooklyn,South Williamsburg,531.01,14.8,17.1,Monitor,659,271.0,3.0,0.0,0.0,90121.03793626706,85.73381294964042,16.2
3046800,36047046800,Brooklyn,Mapleton-Midwood (West),468,25.3,17.0,Monitor,575,156.0,2.0,1.0,1.7391304347826089,76753.89391304347,78.46899224806202,32.1
2005300,36005005300,Bronx,University Heights (South)-Morris Heights,53,40.6,17.0,Produce,1654,97.0,1.0,370.0,223.70012091898428,42208.585247883915,53.0,41.1
3045800,36047045800,Brooklyn,Mapleton-Midwood (West),458,26.2,17.0,Monitor,597,151.0,2.0,1.0,1.6750418760469012,131991.31993299833,77.59756097560967,32.5
5018100,36085018100,Staten Island,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,181,30.6,16.9,Monitor,1269,128.0,1.0,11.0,8.668242710795903,114823.80378250591,62.433856502242406,22.4
2009000,36005009000,Bronx,Castle Hill-Unionport,90,17.2,16.9,Monitor,1258,229.0,2.0,26.0,20.66772655007949,30952.320349761525,72.54863813229599,16.7
4037502,36081037502,Queens,North Corona,375.02,11.4,16.8,Monitor,702,340.0,3.0,0.0,0.0,44294.24501424501,89.29487179487205,12.1
4019901,36081019901,Queens,Sunnyside,199.01,21.2,16.8,Monitor,211,184.0,2.0,0.0,0.0,67970.90047393365,106.5967741935483,23.2
3078802,36047078802,Brooklyn,East Flatbush-Farragut,788.02,10.7,16.7,Monitor,658,362.0,4.0,0.0,0.0,41103.51367781155,91.91071428571445,11.5
2042800,36005042800,Bronx,Wakefield-Woodlawn,428,20.2,16.7,Monitor,710,191.0,2.0,19.0,26.76056338028169,29515.225352112677,78.35251798561171,23.0
4032800,36081032800,Queens,Laurelton,328,35.7,16.6,Monitor,775,107.0,1.0,30.0,38.70967741935484,36279.414193548386,67.4968684759915,38.3
4140901,36081140901,Queens,Auburndale,1409.01,42.4,16.6,Monitor,322,91.0,1.0,3.0,9.316770186335404,60571.67701863354,78.98148148148152,36.7
4027302,36081027302,Queens,Jackson Heights,273.02,6.2,16.5,Produce,1708,603.0,6.0,0.0,0.0,36223.29800936768,83.0769230769231,6.8
2003300,36005003300,Bronx,Mott Haven-Port Morris,33,31.2,16.5,Produce,1750,122.0,1.0,120.0,68.57142857142857,36162.94285714286,56.24489795918362,31.9
5009701,36085009701,Staten Island,West New Brighton-Silver Lake-Grymes Hill,97.01,6.1,16.5,Produce,1540,620.0,6.0,0.0,0.0,35270.632467532465,85.15092024539877,6.8
3098200,36047098200,Brooklyn,Canarsie,982,10.6,16.4,Produce,1620,350.0,3.0,25.0,15.432098765432098,28305.0,75.0,12.2
4050700,36081050700,Queens,Middle Village,507,13.2,16.4,Monitor,1381,279.0,3.0,4.0,2.896451846488052,40242.66690803765,74.07448107448113,14.4
2046000,36005046000,Bronx,Eastchester-Edenwald-Baychester,460,41.3,16.3,Monitor,1007,89.0,1.0,50.0,49.65243296921549,42078.67924528302,60.1102040816329,42.0
5020702,36085020702,Staten Island,Port Richmond,207.02,6.4,16.3,Monitor,1137,575.0,6.0,0.0,0.0,34585.3817062445,90.09293680297401,7.1
4008700,36081008700,Queens,Old Astoria-Hallets Point,87,26.6,16.2,Produce,3492,137.0,1.0,60.0,17.182130584192443,69785.91093928981,48.25,21.9
4150701,36081150701,Queens,Douglaston-Little Neck,1507.01,11.8,16.2,Monitor,1130,310.0,3.0,0.0,0.0,76792.76017699116,78.6516264428119,12.6
3030800,36047030800,Brooklyn,Gravesend (South),308,25.2,16.1,Monitor,876,143.0,1.0,7.0,7.9908675799086755,44776.65296803653,70.8690476190477,33.0
2016700,36005016700,Bronx,Claremont Village-Claremont (East),167,20.7,16.1,Monitor,1115,175.0,2.0,88.0,78.9237668161435,28850.125560538116,70.17391304347848,20.8
4066900,36081066900,Queens,Maspeth,669,24.8,16.1,Monitor,772,146.0,1.0,8.0,10.362694300518134,38917.150259067355,73.2542016806724,12.5
1006900,36061006900,Manhattan,West Village,69,17.2,16.0,Produce,1917,207.0,2.0,4.0,2.0865936358894106,220163.50495565988,63.83333333333371,17.2
4001903,36081001903,Queens,Long Island City-Hunters Point,19.03,8.1,16.0,Produce,3626,440.0,4.0,0.0,0.0,108771.55791505791,65.76666666666688,8.8
3100600,36047100600,Brooklyn,Canarsie,1006,20.8,15.9,Monitor,835,170.0,2.0,35.0,41.91616766467065,29040.8622754491,74.17256637168157,22.5
3089800,36047089800,Brooklyn,Brownsville,898,35.8,15.9,Monitor,736,99.0,1.0,45.0,61.141304347826086,35052.79891304348,67.15937499999995,36.2
4047801,36081047801,Queens,Jamaica Estates-Holliswood,478.01,7.9,15.8,Produce,1919,444.0,4.0,0.0,0.0,46416.74570088588,76.06842105263149,8.6
3078602,36047078602,Brooklyn,East Flatbush-Farragut,786.02,9.1,15.8,Monitor,1077,385.0,4.0,0.0,0.0,43678.356545961,83.26451612903247,9.8
4028801,36081028801,Queens,Baisley Park,288.01,7.5,15.7,Monitor,815,464.0,4.0,0.0,0.0,35920.08588957055,92.81760000000008,8.4
4097204,36081097204,Queens,Rockaway Beach-Arverne-Edgemere,972.04,30.3,15.7,Produce,2060,115.0,1.0,68.0,33.00970873786408,41551.7859223301,52.72685185185196,24.1
1018400,36061018400,Manhattan,East Harlem (North),184,32.1,15.6,Produce,3237,108.0,1.0,125.0,38.61600247142416,53403.0342910102,46.56390977443607,34.1
2028300,36005028300,Bronx,Kingsbridge-Marble Hill,283,9.9,15.6,Monitor,1288,348.0,3.0,45.0,34.93788819875776,25763.66459627329,78.4545454545455,10.2
2007500,36005007500,Bronx,Melrose,75,19.3,15.6,Produce,2915,177.0,2.0,199.0,68.26758147512864,32426.034648370496,53.145631067961176,19.4
4120100,36081120100,Queens,East Flushing,1201,22.3,15.5,Monitor,514,153.0,1.0,1.0,1.9455252918287937,52908.38521400778,79.68910256410231,11.2
4134702,36081134702,Queens,Fresh Meadows-Utopia,1347.02,8.8,15.5,Produce,1408,385.0,4.0,0.0,0.0,47340.19176136364,78.59745762711873,9.4
5018901,36085018901,Staten Island,Westerleigh-Castleton Corners,189.01,14.6,15.4,Produce,2165,232.0,2.0,16.0,7.390300230946882,40305.630484988455,63.71052631578959,17.8
4085300,36081085300,Queens,Flushing-Willets Point,853,22.6,15.4,Produce,2472,149.0,1.0,25.0,10.11326860841424,65296.73786407767,53.125,29.3
3063200,36047063200,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,632,21.8,15.3,Monitor,718,154.0,1.0,4.0,5.571030640668524,44465.41225626741,74.90625,25.2
4047300,36081047300,Queens,Elmhurst,473,19.4,15.3,Produce,2206,173.0,2.0,15.0,6.799637352674524,67941.50770625567,57.424892703862724,20.7
4122703,36081122703,Queens,Pomonok-Electchester-Hillcrest,1227.03,6.3,15.2,Produce,2694,527.0,5.0,0.0,0.0,42060.11135857461,73.64150943396248,7.0
5016901,36085016901,Staten Island,Westerleigh-Castleton Corners,169.01,20.3,15.2,Monitor,1153,164.0,1.0,10.0,8.673026886383347,40475.69817866435,68.04431137724555,21.6
2038800,36005038800,Bronx,Williamsbridge-Olinville,388,15.9,15.2,Monitor,849,208.0,2.0,46.0,54.18138987043581,27063.39222614841,77.28468899521522,15.7
4144700,36081144700,Queens,Bayside,1447,19.6,15.1,Monitor,1049,167.0,2.0,5.0,4.7664442326024785,52114.94184938036,70.40000000000009,16.6
4068300,36081068300,Queens,Elmhurst,683,30.5,15.1,Monitor,1143,106.0,1.0,26.0,22.747156605424323,40409.483814523184,61.02439024390242,31.8
3095600,36047095600,Brooklyn,Canarsie,956,18.3,15.0,Monitor,1211,173.0,2.0,35.0,28.90173410404624,30796.123864574733,68.42961608775113,21.7
5005000,36085005000,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,50,28.9,15.0,Monitor,1394,110.0,1.0,27.0,19.368723098995694,43023.619081779056,57.8627684964199,11.6
4066100,36081066100,Queens,Middle Village,661,23.1,14.9,Monitor,674,136.0,1.0,5.0,7.4183976261127595,41762.13649851632,74.05605381165924,29.3
4134701,36081134701,Queens,Fresh Meadows-Utopia,1347.01,7.5,14.9,Produce,2607,417.0,4.0,0.0,0.0,54567.35519754507,70.42016806722677,8.4
4099701,36081099701,Queens,Bay Terrace-Clearview,997.01,15.0,14.8,Monitor,1298,208.0,2.0,4.0,3.0816640986132513,47128.82126348228,70.50390625,23.7
2035000,36005035000,Bronx,Pelham Gardens,350,25.3,14.8,Monitor,694,124.0,1.0,36.0,51.87319884726225,30120.951008645534,72.17567567567562,24.9
2036501,36005036501,Bronx,Tremont,365.01,35.2,14.7,Produce,1542,89.0,1.0,214.0,138.78080415045397,38936.459143968874,52.87619047619046,35.7
2031400,36005031400,Bronx,Pelham Gardens,314,14.8,14.7,Monitor,625,207.0,2.0,2.0,3.2,37210.4112,81.5777262180975,23.8
2015800,36005015800,Bronx,Throgs Neck-Schuylerville,158,28.0,14.7,Monitor,569,111.0,1.0,10.0,17.574692442882252,35305.78207381371,73.60515021459241,20.2
4152901,36081152901,Queens,Douglaston-Little Neck,1529.01,15.8,14.6,Produce,2310,194.0,2.0,15.0,6.493506493506494,50099.944155844154,58.957516339869244,17.2
4090700,36081090700,Queens,College Point,907,32.8,14.6,Monitor,471,93.0,1.0,7.0,14.8619957537155,39953.63057324841,73.8587360594795,39.4
4047802,36081047802,Queens,Hollis,478.02,10.2,14.5,Monitor,442,293.0,3.0,0.0,0.0,38899.343891402714,95.92086330935285,11.3
4017901,36081017901,Queens,Sunnyside,179.01,11.8,14.5,Monitor,491,257.0,2.0,0.0,0.0,44397.06720977597,90.85185185185196,12.5
2025100,36005025100,Bronx,University Heights (South)-Morris Heights,251,13.4,14.4,Produce,2441,222.0,2.0,210.0,86.03031544448997,28223.437115936093,60.6710097719872,13.2
3121000,36047121000,Brooklyn,East New York-City Line,1210,11.7,14.4,Produce,1444,254.0,2.0,25.0,17.31301939058172,28937.742382271466,72.0,14.0
4069400,36081069400,Queens,Springfield Gardens (South)-Brookville,694,25.7,14.3,Monitor,1059,114.0,1.0,57.0,53.82436260623229,32460.56657223796,63.82165605095565,26.0
3031401,36047031401,Brooklyn,Gravesend (South),314.01,6.8,14.3,Produce,2090,434.0,4.0,0.0,0.0,43156.25645933014,74.65771812080561,7.5
5013800,36085013800,Staten Island,Oakwood-Richmondtown,138,13.9,14.3,Produce,2481,212.0,2.0,14.0,5.642885933091495,47436.85933091495,59.23807251908397,10.0
5013204,36085013204,Staten Island,Oakwood-Richmondtown,132.04,17.3,14.2,Produce,1972,168.0,1.0,22.0,11.156186612576064,39666.65010141988,59.1364605543713,17.3
2033801,36005033801,Bronx,Allerton,338.01,5.8,14.2,Monitor,838,502.0,4.0,0.0,0.0,32771.67064439141,93.76763485477204,6.6
2000200,36005000200,Bronx,Soundview-Clason Point,2,10.3,14.1,Produce,1427,281.0,2.0,45.0,31.53468815697267,26684.842326559214,73.8193939393941,11.0
4049500,36081049500,Queens,Maspeth,495,17.8,14.1,Monitor,528,162.0,1.0,3.0,5.681818181818182,36632.670454545456,80.18897637795271,24.8
2038303,36005038303,Bronx,Fordham Heights,383.03,6.8,14.0,Monitor,1307,415.0,3.0,0.0,0.0,38324.16296863045,80.96000000000004,7.5
3067800,36047067800,Brooklyn,Flatlands,678,19.0,14.0,Monitor,834,152.0,1.0,25.0,29.97601918465228,30056.978417266186,72.58441558441564,19.0
4061602,36081061602,Queens,Rosedale,616.02,47.8,13.9,Monitor,361,59.0,0.0,11.0,30.470914127423825,43601.717451523546,70.97647058823509,48.5
4066501,36081066501,Queens,Middle Village,665.01,12.0,13.9,Produce,1482,234.0,2.0,5.0,3.373819163292848,39892.435222672066,70.30865746549557,14.0
4040502,36081040502,Queens,North Corona,405.02,13.4,13.8,Monitor,543,205.0,2.0,0.0,0.0,72956.45303867404,84.1029411764705,14.6
2012101,36005012101,Bronx,Crotona Park East,121.01,19.6,13.8,Monitor,1245,142.0,1.0,76.0,61.04417670682731,30075.63855421687,64.49038461538476,21.2
3033000,36047033000,Brooklyn,Coney Island-Sea Gate,330,32.3,13.8,Produce,2008,85.0,1.0,131.0,65.2390438247012,42094.8406374502,48.90654205607484,31.6
2004400,36005004400,Bronx,Soundview-Bruckner-Bronx River,44,9.6,13.7,Produce,1941,278.0,2.0,25.0,12.87995878413189,29767.217928902628,68.44047619047592,12.1
1024302,36061024302,Manhattan,Harlem (North),243.02,24.4,13.7,Produce,2598,112.0,1.0,71.0,27.328714395688994,42194.86143187067,49.0,29.1
5012806,36085012806,Staten Island,Oakwood-Richmondtown,128.06,18.8,13.6,Produce,2575,139.0,1.0,135.0,52.42718446601942,33420.023300970875,52.4085739282591,17.9
3023600,36047023600,Brooklyn,Borough Park,236,16.1,13.6,Produce,1828,164.0,1.0,9.0,4.923413566739606,61207.47921225383,60.56097560975604,19.6
5004003,36085004003,Staten Island,Rosebank-Shore Acres-Park Hill,40.03,5.4,13.5,Produce,1776,479.0,4.0,0.0,0.0,36446.80743243243,78.4296875,5.9
3090200,36047090200,Brooklyn,Brownsville,902,33.0,13.5,Produce,1420,79.0,1.0,42.0,29.577464788732392,48728.09154929577,52.61219512195112,33.2
4027800,36081027800,Queens,Baisley Park,278,19.6,13.4,Monitor,1276,131.0,1.0,32.0,25.078369905956112,33714.47492163009,62.522292993630344,25.3
3098800,36047098800,Brooklyn,Canarsie,988,15.6,13.4,Monitor,972,164.0,1.0,41.0,42.181069958847736,28224.166666666668,71.44010416666674,16.5
3103401,36047103401,Brooklyn,Canarsie,1034.01,7.0,13.4,Produce,1610,368.0,3.0,0.0,0.0,42517.73291925466,76.0,7.7
2004300,36005004300,Bronx,Mott Haven-Port Morris,43,29.5,13.3,Produce,2365,85.0,1.0,134.0,56.65961945031712,41588.09302325582,47.62121212121201,29.8
4033405,36081033405,Queens,Springfield Gardens (North)-Rochdale Village,334.05,14.0,13.3,Monitor,393,181.0,1.0,0.0,0.0,60057.93893129771,88.10862619808313,15.3
5007700,36085007700,Staten Island,St. George-New Brighton,77,21.9,13.2,Monitor,601,114.0,1.0,55.0,91.51414309484193,28413.14475873544,73.27532467532478,20.6
4065401,36081065401,Queens,Rosedale,654.01,5.5,13.2,Monitor,909,454.0,4.0,0.0,0.0,33296.46864686468,89.94892915980245,6.0
1018500,36061018500,Manhattan,Upper West Side-Manhattan Valley,185,19.8,13.1,Produce,3363,126.0,1.0,36.0,10.70472792149866,111505.44216473387,47.923076923076906,26.3
2012500,36005012500,Bronx,Crotona Park East,125,25.9,13.1,Produce,1519,96.0,1.0,136.0,89.53258722843977,34020.98946675444,54.0443037974685,26.3
3069602,36047069602,Brooklyn,Marine Park-Mill Basin-Bergen Beach,696.02,16.2,13.0,Produce,2260,152.0,1.0,37.0,16.371681415929203,36881.14026548673,55.63708260105432,17.6
3088001,36047088001,Brooklyn,Prospect Lefferts Gardens-Wingate,880.01,8.3,13.0,Monitor,812,296.0,2.0,0.0,0.0,40422.33866995074,83.62244897959204,8.9
4040902,36081040902,Queens,North Corona,409.02,9.8,12.9,Monitor,761,247.0,2.0,0.0,0.0,48568.86990801577,81.1279620853079,10.8
2018501,36005018501,Bronx,Morrisania,185.01,6.2,12.9,Produce,2267,391.0,3.0,0.0,0.0,42937.11865902073,71.7017543859647,6.9
3095000,36047095000,Brooklyn,Canarsie,950,24.7,12.9,Monitor,915,100.0,1.0,26.0,28.41530054644809,34627.11475409836,63.94063926940635,24.1
2026100,36005026100,Bronx,University Heights (North)-Fordham,261,9.4,12.8,Monitor,1116,255.0,2.0,23.0,20.60931899641577,26954.435483870966,76.0,8.0
3102000,36047102000,Brooklyn,Canarsie,1020,30.4,12.8,Monitor,599,79.0,1.0,20.0,33.3889816360601,34743.80634390651,66.90196078431359,33.8
1006200,36061006200,Manhattan,Murray Hill-Kips Bay,62,27.5,12.7,Produce,1471,86.0,1.0,16.0,10.876954452753228,130302.37933378654,53.0,21.0
4155104,36081155104,Queens,Glen Oaks-Floral Park-New Hyde Park,1551.04,8.4,12.7,Monitor,1284,278.0,2.0,0.0,0.0,50806.70560747664,75.00285714285724,8.9
2036502,36005036502,Bronx,Tremont,365.02,22.0,12.6,Monitor,999,104.0,1.0,77.0,77.07707707707708,30646.966966966967,63.08730158730168,22.1
2005902,36005005902,Bronx,Concourse-Concourse Village,59.02,4.6,12.6,Monitor,1394,502.0,4.0,0.0,0.0,34068.293400286944,83.41666666666674,5.2
4039901,36081039901,Queens,Corona,399.01,10.2,12.5,Monitor,586,223.0,2.0,0.0,0.0,45952.73037542662,84.2177419354839,11.1
3099600,36047099600,Brooklyn,Canarsie,996,16.1,12.5,Monitor,1117,140.0,1.0,33.0,29.54341987466428,30326.30259623993,66.1582733812952,19.6
3116200,36047116200,Brooklyn,East New York (North),1162,23.9,12.5,Monitor,799,95.0,1.0,33.0,41.30162703379224,32294.072590738422,65.12669683257923,27.0
4040301,36081040301,Queens,Corona,403.01,11.6,12.4,Monitor,612,190.0,1.0,0.0,0.0,58040.297385620914,80.4397905759165,12.2
5012804,36085012804,Staten Island,New Dorp-Midland Beach,128.04,16.1,12.4,Produce,1792,136.0,1.0,26.0,14.508928571428571,36889.15178571428,57.09384384384407,15.1
3097400,36047097400,Brooklyn,Canarsie,974,26.7,12.3,Monitor,630,82.0,1.0,36.0,57.14285714285714,31740.095238095237,66.55238095238087,28.1
2031000,36005031000,Bronx,Pelham Gardens,310,13.1,12.3,Monitor,1216,166.0,1.0,9.0,7.401315789473684,36598.37171052631,67.43976608187131,18.1
3102200,36047102200,Brooklyn,Canarsie,1022,15.5,12.2,Monitor,718,138.0,1.0,22.0,30.64066852367688,28585.604456824512,73.46753246753246,15.9
4040302,36081040302,Queens,North Corona,403.02,10.1,12.2,Monitor,1005,213.0,2.0,0.0,0.0,78908.0815920398,74.75912408759109,11.1
